product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count,file_name,ingest_timestamp
2000000073408,SWCR-SPT-005NW,SPT,SWCR,Pink,M,Leather,784,12,6.6,5.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073415,DMLX-BPC-005NX,BPC,DMLX,Green,One-Size,Polyester,345,13.6,9,7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073422,PHTX-CE-005NY,CE,PHTX,Blue,One-Size,Rubber,506,18.8,19.1,4.9,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073439,FTFX-APP-005NZ,APP,FTFX,Gray,XL,Steel,373,24,14.8,8.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073446,WRMH-HNK-005O0,HNK,WRMH,Green,One-Size,Paper,414,7.9,9,8.8,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073453,STCR-HNK-005O1,HNK,STCR,Purple,One-Size,Leather,25,18.5,11.2,7.7,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073460,NTCH-GRC-005O2,GRCY,NTCH,Blue,One-Size,Plastic,686,21.4,12.7,7.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073477,ALMS-BPC-005O3,BPC,ALMS,Red,One-Size,Leather,79,14.8,12.2,4.2,20,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073484,TRBZ-SPT-005O4,SPT,TRBZ,Red,XS,Polyester,363,34.2,6.3,5.4,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073491,RKBR-TOY-005O5,TOY,RKBR,Purple,One-Size,Aluminum,156,18.7,13.4,7.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073507,SKYL-CE-005O6,CE,SKYL,Purple,One-Size,Wood,89,18.7,12.5,5.8,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073514,DMLX-BPC-005O7,BPC,DMLX,Navy,One-Size,Polyester,167,19.6,11.3,11.1,19,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073521,DMLX-BPC-005O8,BPC,DMLX,Green,One-Size,Aluminum,128,25.8,17.1,7.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073538,NOVW-CE-005O9,CE,NOVW,Gray,One-Size,Plastic,241,23.9,11.8,12,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073545,RDMR-BKS-005OA,BKS,RDMR,null,One-Size,Leather,361,28.4,14,9,147,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073552,SLKE-BPC-005OB,BPC,SLKE,Beige,One-Size,Glass,171,15.6,18.1,3.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073569,CKMT-HNK-005OC,HNK,CKMT,Blue,One-Size,Wood,84,27.3,7.7,10.3,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073576,COTC-APP-005OD,APP,COTC,Beige,S,Aluminum,304,16.3,7.6,8.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073583,PRSD-SPT-005OE,SPT,PRSD,Navy,L,Glass,622,20.3,18.2,5,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073590,TNGR-TOY-005OF,TOY,TNGR,Black,One-Size,Glass,405,18.4,13.2,7.7,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073606,NTCH-GRC-005OG,GRCY,NTCH,Black,One-Size,Steel,380,15.8,10.4,8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073613,NTCH-GRC-005OH,GRCY,NTCH,Navy,One-Size,Plastic,1288,8.6,21.1,8.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073620,ACME-CE-005OI,CE,ACME,Silver,One-Size,Leather,444,11.4,12,5.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073637,FRMJ-GRC-005OJ,GRCY,FRMJ,Beige,One-Size,Leather,700,17.4,9.9,3.3,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073644,STCR-HNK-005OK,HNK,STCR,Navy,One-Size,Steel,510,21.2,9.5,6.7,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073651,QLHS-BKS-005OL,BKS,QLHS,null,One-Size,Glass,171,24.3,13.7,6.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073668,CBLT-APP-005OM,APP,CBLT,White,One-Size,Polyester,558,28.9,15.9,9.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073675,BYTM-CE-005ON,CE,BYTM,Pink,One-Size,Cotton,122,30.3,5.3,8.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073682,ALMS-BPC-005OO,BPC,ALMS,Yellow,One-Size,Rubber,713,17.1,6.5,11.6,69,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073699,QLHS-BKS-005OP,BKS,QLHS,null,One-Size,Polyester,65,20.4,10.7,9.2,29,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073705,SKYL-CE-005OQ,CE,SKYL,Purple,One-Size,Rubber,128,20.4,13.9,6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073712,SLKE-BPC-005OR,BPC,SLKE,Green,One-Size,Aluminum,562,32.4,8.7,9.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073729,PRLV-HNK-005OS,HNK,PRLV,Beige,One-Size,Plastic,437,12.3,15.6,8.3,20,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073736,HMNS-HNK-005OT,HNK,HMNS,Navy,One-Size,Rubber,197,27.4,8.8,6.4,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073743,DMLX-BPC-005OU,BPC,DMLX,Gray,One-Size,Polyester,234,23.2,13.5,9.6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073750,SLKE-BPC-005OV,BPC,SLKE,Purple,One-Size,Cotton,202,14.4,14.4,3.1,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073767,CSNV-HNK-005OW,HNK,CSNV,Purple,One-Size,Paper,265,32.6,13.3,6.1,12,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073774,PGTR-BKS-005OX,BKS,PGTR,null,One-Size,Rubber,227,19.5,14.3,8,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073781,STCR-HNK-005OY,HNK,STCR,Pink,One-Size,Plastic,293,21.2,15.6,12.4,20,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073798,PRLV-HNK-005OZ,HNK,PRLV,Gray,One-Size,Cotton,117,21.6,14.6,5,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073804,SWCR-SPT-005P0,SPT,SWCR,Silver,One-Size,Steel,160,19.9,16.4,11.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073811,CKMT-HNK-005P1,HNK,CKMT,Beige,One-Size,Steel,252,8.6,9.1,12.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073828,PLCB-TOY-005P2,TOY,PLCB,Silver,One-Size,Wood,131,3,17.7,14.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073835,PRLV-HNK-005P3,HNK,PRLV,Gray,One-Size,Leather,205,16.8,12.2,9.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073842,AQPR-HNK-005P4,HNK,AQPR,Green,One-Size,Steel,146,19.9,16.1,7.8,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073859,HRBC-BPC-005P5,BPC,HRBC,Yellow,One-Size,Steel,785,26.5,3.9,6.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073866,VOLT-CE-005P6,CE,VOLT,Black,One-Size,Aluminum,107,22.9,5,6.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073873,AQPR-HNK-005P7,HNK,AQPR,Yellow,One-Size,Leather,392,16.5,16,6.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073880,DMLX-BPC-005P8,BPC,DMLX,Yellow,One-Size,Polyester,126,30.3,7.1,4,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073897,QLHS-BKS-005P9,BKS,QLHS,null,One-Size,Steel,220,4.5,12.5,8.2,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073903,WRMH-HNK-005PA,HNK,WRMH,Silver,One-Size,Plastic,152,18.6,15.4,12.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073910,CBLT-APP-005PB,APP,CBLT,Navy,XXL,Glass,102,20.4,13.5,9.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073927,SKYL-CE-005PC,CE,SKYL,Green,One-Size,Steel,172,16,14.1,2.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073934,CBLT-APP-005PD,APP,CBLT,Yellow,L,Cotton,249,19,9.3,13.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073941,FTFX-APP-005PE,APP,FTFX,Silver,M,Rubber,262,21.6,19,10.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073958,HRBC-BPC-005PF,BPC,HRBC,Black,One-Size,Steel,262,19.1,14.1,11.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073965,BTNQ-BPC-005PG,BPC,BTNQ,Navy,One-Size,Steel,370,19.2,15.5,6.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073972,WRMH-HNK-005PH,HNK,WRMH,Yellow,One-Size,Cotton,724,5.2,14.5,11.2,34,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073989,DMLX-BPC-005PI,BPC,DMLX,Black,One-Size,Steel,133,26.3,10.7,8.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000073996,PRLV-HNK-005PJ,HNK,PRLV,Red,One-Size,Wood,231,3,7.2,4.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074009,STAC-BKS-005PK,BKS,STAC,null,One-Size,Leather,111,14.8,10.5,8.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074016,PRLV-HNK-005PL,HNK,PRLV,White,One-Size,Polyester,158,35.3,16.1,11.6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074023,STAC-BKS-005PM,BKS,STAC,null,One-Size,Rubber,183,15.2,19.3,9.6,47,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074030,WRMH-HNK-005PN,HNK,WRMH,Purple,One-Size,Wood,165,28,12.3,3.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074047,NTCH-GRC-005PO,GRCY,NTCH,Navy,One-Size,Leather,313,14.1,12.7,5.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074054,CBLT-APP-005PP,APP,CBLT,Blue,L,Paper,227,16.6,5.8,9.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074061,RDMR-BKS-005PQ,BKS,RDMR,null,One-Size,Rubber,103,3,6.2,6.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074078,BTNQ-BPC-005PR,BPC,BTNQ,Navy,One-Size,Wood,344,23.8,2,8.5,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074085,HMNS-HNK-005PS,HNK,HMNS,Gray,One-Size,Steel,183,16.2,8.5,9.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074092,ZNTH-CE-005PT,CE,ZNTH,Red,One-Size,Rubber,230,25.8,14.5,6.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074108,FTFX-APP-005PU,APP,FTFX,Pink,L,Leather,177,28.4,12.9,7.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074115,NTHR-APP-005PV,APP,NTHR,Green,S,Aluminum,144,23.8,17.1,4.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074122,PRLV-HNK-005PW,HNK,PRLV,Purple,One-Size,Paper,357,24.4,9,4.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074139,ZNTH-CE-005PX,CE,ZNTH,Green,One-Size,Plastic,64,5.9,10.5,8.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074146,CSNV-HNK-005PY,HNK,CSNV,Black,One-Size,Rubber,372,25.6,11.4,7.2,20,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074153,PGTR-BKS-005PZ,BKS,PGTR,null,One-Size,Cotton,111,13.3,8.1,8.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074160,NTHR-APP-005Q0,APP,NTHR,Black,S,Aluminum,219,11.1,7,4.6,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074177,ACME-CE-005Q1,CE,ACME,Beige,One-Size,Polyester,342,25.3,11.6,6.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074184,ABLF-APP-005Q2,APP,ABLF,White,One-Size,Wood,108,27.4,15.1,5.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074191,COTC-APP-005Q3,APP,COTC,Blue,L,Rubber,308,19.6,11.5,10.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074207,FTFX-APP-005Q4,APP,FTFX,Pink,One-Size,Polyester,316,9.7,9.6,7.7,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074214,URTL-APP-005Q5,APP,URTL,Blue,One-Size,Aluminum,154,16.7,20,3.9,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074221,ECOT-CE-005Q6,CE,ECOT,Silver,One-Size,Glass,327,24.4,12.3,12.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074238,FRFL-GRC-005Q7,GRCY,FRFL,Gray,One-Size,Leather,179,27.5,11.4,5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074245,AQPR-HNK-005Q8,HNK,AQPR,Yellow,One-Size,Polyester,511,13.1,6.9,4.5,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074252,SKYL-CE-005Q9,CE,SKYL,Purple,One-Size,Wood,343,22.9,16.8,9.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074269,PHTX-CE-005QA,CE,PHTX,Beige,One-Size,Paper,333,36.7,5.2,4.3,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074276,PRLV-HNK-005QB,HNK,PRLV,Yellow,One-Size,Glass,199,26.7,13.5,2.9,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074283,GGRN-GRC-005QC,GRCY,GGRN,Purple,One-Size,Glass,273,15.6,14.7,2.4,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074290,PRLV-HNK-005QD,HNK,PRLV,Blue,One-Size,Aluminum,18,12.4,23.8,11.4,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074306,ZNTH-CE-005QE,CE,ZNTH,Purple,One-Size,Polyester,247,19.3,11,4.2,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074313,GRBK-GRC-005QF,GRCY,GRBK,Pink,One-Size,Glass,218,3.8,9.8,7.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074320,AQPR-HNK-005QG,HNK,AQPR,Silver,One-Size,Paper,595,16.8,10.6,11.7,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074337,STCR-HNK-005QH,HNK,STCR,Blue,One-Size,Steel,332,8.2,10.9,8.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074344,DLHV-GRC-005QI,GRCY,DLHV,Black,One-Size,Leather,178,19.3,13.1,8.6,21,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074351,HMNS-HNK-005QJ,HNK,HMNS,White,One-Size,Wood,564,30.4,13.3,5.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074368,PLCB-TOY-005QK,TOY,PLCB,White,One-Size,Paper,146,32.9,15.5,9.1,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074375,CKMT-HNK-005QL,HNK,CKMT,Red,One-Size,Glass,703,19.7,8.2,7.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074382,STCR-HNK-005QM,HNK,STCR,Red,One-Size,Glass,122,11.4,20.8,9.9,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074399,CBLT-APP-005QN,APP,CBLT,Silver,XS,Steel,111,28.2,15.4,3.3,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074405,SMLN-SPT-005QO,SPT,SMLN,Red,L,Aluminum,90,31.6,8,7.1,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074412,RKBR-TOY-005QP,TOY,RKBR,Pink,One-Size,Steel,347,29.3,3.4,6.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074429,HMNS-HNK-005QQ,HNK,HMNS,Beige,One-Size,Glass,419,24.7,11,14.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074436,ZNTH-CE-005QR,CE,ZNTH,Beige,One-Size,Polyester,98,36.1,5.7,14.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074443,ARFT-SPT-005QS,SPT,ARFT,Black,XXL,Steel,564,32.8,17.6,9.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074450,NTCH-GRC-005QT,GRCY,NTCH,Silver,One-Size,Plastic,908,22.8,12.1,6.3,37,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074467,ALMS-BPC-005QU,BPC,ALMS,Red,One-Size,Polyester,287,17.8,13.9,8.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074474,STAC-BKS-005QV,BKS,STAC,null,One-Size,Cotton,455,25.8,9.3,8.6,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074481,GMFG-TOY-005QW,TOY,GMFG,Yellow,One-Size,Paper,437,18.5,8.4,9.3,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074498,STCR-HNK-005QX,HNK,STCR,Black,One-Size,Plastic,82,13.6,6.8,8.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074504,CKMT-HNK-005QY,HNK,CKMT,Gray,One-Size,Aluminum,175,22.1,13.7,8.7,17,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074511,ECOT-CE-005QZ,CE,ECOT,Green,One-Size,Cotton,545,25.9,15.6,10.3,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074528,CBLT-APP-005R0,APP,CBLT,White,S,Plastic,1586,19.5,19.8,8.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074535,GMFG-TOY-005R1,TOY,GMFG,Pink,One-Size,Glass,462,19.3,15.6,11.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074542,COTC-APP-005R2,APP,COTC,Silver,XL,Paper,189,31,2.6,13.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074559,PHTX-CE-005R3,CE,PHTX,Green,One-Size,Rubber,237,20.3,12.8,12,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074566,HPFN-TOY-005R4,TOY,HPFN,Yellow,One-Size,Aluminum,123,19.8,20.8,6.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074573,URTL-APP-005R5,APP,URTL,White,S,Cotton,236,28,10.8,12.8,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074580,NTHR-APP-005R6,APP,NTHR,Beige,S,Rubber,1729,22.9,14.5,9.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074597,URTL-APP-005R7,APP,URTL,White,M,Paper,113,28.7,15,3.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074603,HMNS-HNK-005R8,HNK,HMNS,Purple,One-Size,Rubber,238,20.7,10.5,9.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074610,ALMS-BPC-005R9,BPC,ALMS,Pink,One-Size,Rubber,281,16.8,18.7,5.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074627,VOLT-CE-005RA,CE,VOLT,Navy,One-Size,Wood,115,20,21.5,3.4,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074634,COTC-APP-005RB,APP,COTC,Silver,XS,Paper,383,19.1,15.9,9.9,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074641,MOSA-APP-005RC,APP,MOSA,Gray,XS,Aluminum,1012,8.7,13.2,6.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074658,VOLT-CE-005RD,CE,VOLT,Pink,One-Size,Aluminum,170,3,10.6,9.3,53,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074665,ZNTH-CE-005RE,CE,ZNTH,Silver,One-Size,Wood,374,11.6,10.9,9.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074672,ABLF-APP-005RF,APP,ABLF,Black,M,Polyester,420,12.8,16.3,7.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074689,PRSD-SPT-005RG,SPT,PRSD,Navy,S,Rubber,317,28,19.9,9.6,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074696,NOVW-CE-005RH,CE,NOVW,Pink,One-Size,Leather,40,13.6,11.1,9.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074702,SKYL-CE-005RI,CE,SKYL,Black,One-Size,Polyester,179,14.9,15.7,6.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074719,DLHV-GRC-005RJ,GRCY,DLHV,Black,One-Size,Aluminum,114,29.9,12.4,6,43,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074726,ALMS-BPC-005RK,BPC,ALMS,Blue,One-Size,Wood,557,27.1,21.2,5.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
2000000074733,URTL-APP-005RL,APP,URTL,Red,XL,Leather,168,8.5,2,7.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-09-09T23:34:48.167Z
